,Unnamed: 0,title,Lyrics,Artist,rank,row_id,user_id,song_id,listen_count,release,neg,neu,pos,compound,rank_dec,cluster,ID
684,7627,I'd Rather Be With You,sitting here on this lonely dockwatch the rain play on the ocean topall the things i feel i need to sayi can't explain in any other wayi need to be boldneed to jump in the cold waterneed to grow older with a girl like youfinally see you are naturallythe one to make it so easywhen you show me the truthyeah i'd rather be with yousay you want the same thing toonow here's the sun come to dry the rainwarm my shoulders and relieve my painyou're the one thing that i'm missing herewith you beside me i no longer feari need to be boldneed to jump in the cold waterneed to grow older with a girl like youfinally see you are naturallythe one to make it so easywhen you show me the truthyeah i'd rather be with yousay you want the same thing tooi could have saved so much time for ushad i seen the way to get to where i am todayyou waited on me for so longso now listen to me sayi need to be boldneed to jump in the cold waterneed to grow older with a girl like youfinally see you are naturallythe one to make it so easywhen you show me the truthyeah i'd rather be with yousay you want the same thing too,joshua radin,80,2175,3f9ed694a79835c921ef6d94acd28f876c1d901e,SOBJRIA12A8C14254C,7,I'd Rather Be With You,0.031,0.886,0.083,0.8327,2,0,684
685,7628,Feel That Fire,she wants her nails painted blackshe wants the toy in the cracker jackshe wants to ride the bull at the rodeoshe wants to wear my shirt to bedshe wants to make every stray a petand drive around in my truck with no place to gobut she needs to feel that firethe one that lets her know for sureshes everything i want and morea real desire that lets her know id walk alone out on the wireto make her feel that fireshe wants a cabin in the woodsshe wants to stand where nobody stoodsomeday she wants a couple kids of her ownshe wants to make love on a trainsome days she only wants a breakhey she wants what she wants and man i know i know i knowso as long as theres a breath to takea smile to share a prayer to bringa chance to hold her hand and fan the flameshes gonna feel that firethe one that lets her know for sureshes everything i want and morea real desire that lets her know id walk alone out on the wireyeah to make her feel that fire whoafeel that fireshe wants her nails painted blackshe wants the toy in the cracker jackshe wants to ride the bull at the rodeo,dierks bentley,81,5108,f608c215606e6421a429ea28ad08243241d5347d,SOFBBQE12A8C144B14,1,Feel That Fire,0.038,0.855,0.107,0.93,2,0,685
686,7631,Music Box,yeahyeah girlcan you hear that it's playing our songare you sleepy take a napyou're not afraid of the dark are youyou hear the beat as it makes ya not want to go to sleepi knock on dakota's door it's locked so i go to creep'round the back with binoculars not 'cause i wanna peepbut because i'm hungry she smells like tacos i wanna eatvisions of hot chocolaty marshmallows all so sweetwith sugar plums oh lookhere comes marshall he's on your streethe's placing hot smoldering charcoals beneath your feetnow walk on 'em he's dancing with carcasses cheek to cheeklike a thanksgiving turkey a holiday hamcinnamon sprinkled on toast strawberry marmalade jamflavor my favorite graham crackers with jonbenét rams'i guess a modernday jack the ripper is all that i ammy music box'cause when the lights are off i see the girl's asleepmy music boxbut i can hear you my love you keep calling memy music boxalthough we're worlds apart you mean the world to memy music box my music boxso once you call i come i will answermy music box'cause when the lights are off i see the girl's asleepmy music boxi hear my music box playing a song for memy music boxso won't you twirl around and do a whirl for memy music box my music boxand would you be my private little danceri almost look comatose who wants to be sober grossi foam like a doberman mouth open i overdoseput coke up my nostrils in both my holes then i plug my nosemy pupils quadruple in size eyes are so bugged i knowi put on my mother's makeup get naked and run aroundwavin' the gun around i think i'm down to a hundred poundsthere's thunder i wonder how come it rains but the sun is outthe devil's upset with his wife they must be sluggin' it outi must be buggin' the fuck out but what the fuck aboutvoices are leading me up to the attic i love my housethey pull and they tug my blouse the sound of a music boxcomes from inside a toy chest but what do i do it's lockedi pick it and open it but it's stuffed full of human partsi dig 'til i find it i wind it up and the tune just startsit's playing a song so beautiful and the room is darkthe moon is full i smell a funeral guess i'll loom in the parkmy music box'cause when the lights are off i see the girl's asleepmy music boxbut i can hear you my love you keep calling memy music boxalthough we're worlds apart you mean the world to memy music box my music boxso once you call i come i will answermy music box'cause when the lights are off i see the girl's asleepmy music boxi hear my music box playing a song for memy music boxso won't you twirl around and do a whirl for memy music box my music boxand would you be my private little danceri'm fixated on asphyxiatin' and breakin'this little chick's neck like a pixy stickthe sick satanworshippin' bitches get horse whippingsi'm in the back through the back door slippin'through the crack leavin' the corpse drippin'the mortician of love sent from aboveforced entry the more wenchy the more stingy i becomebeen doing this for more than a quartercentury i'm just numbam i dreaming is it real someone pinch me on the bunsthe time has come to tie her up gotta roll me the ladderi've had enough of the chatterclimb up to the window look at herthen climb in slow to shatter her brain matter and batter herwith a bat a matter of fact that will splatter herbut before i do that i'll have a chat to flatter hergive her two compliments back to back like tabithai'm your secret admirer i'm back to ravish yaso strong is your fight but you're no match for draculaprolonging her plight as i go back to stabbin' herdismember her limbs simple as that cadaver herzoom in with the lens then pan back the camerastand back 'cause here comes your man jack so pamelamy music box'cause when the lights are off i see the girl's asleepmy music boxbut i can hear you my love you keep calling memy music boxalthough we're worlds apart you mean the world to memy music box my music boxso once you call i come i will answermy music box'cause when the lights are off i see the girl's asleepmy music boxi hear my music box playing a song for memy music boxso won't you twirl around and do a whirl for memy music box my music boxand would you be my private little dancer,eminem,84,3688,c2d86e9cbf756ce05ea3c163e24de394585b7c53,SOWALIJ12A6D4F9ECF,3,Ma Fleur,0.059,0.865,0.076,0.8515,2,0,686
687,7658,My Oh My,camila cabellothey say he likes a good time my oh myhe comes alive at midnight everynightmymama doesn't trusthim my oh myhe's only herefor one thing but so am i camila cabelloyeah a little bit older a black leather jacketa bad reputation insatiable habitshe was onto me one look and i couldn't breathe yeahi said if he kissed me i might let it happen ohpre camila cabelloi swear on my life that i've been a good girl ohtonight i don't wanna be her camila cabello  dababythey say he likes a good time my oh myhe comes alive at midnight every nightmy mama doesn't trust him my oh myhe's only here for one thing but let's go so am i dababy  camila cabellolook i'm the type to make her turn on her daddy oh yeahdababy make her forget what she learned from her daddyi don't be tripping on lil' shawty i let her do whatever she pleasei don't be kissing on lil' shawty she don't be kissing on me eithershe came with you then left with mei went up a point let's call it even yeah yeahdon't like the car she in gon' end up buyin' her a new bimmer let's gothat girl know what she want she make me take it off when she see me let's goshe say i make her wet whenever my face pop up on tvi had to say no disrespect gotta do it safe or you can keep itpop star i'm fresh up out the trap and i'm going biebershe know i'm a call away she can drop a pin and i'd come meet herstand next to me you gon' end up catchin' a fever yeah yeahi'm hotpre camila cabelloi swear on my life that i've been a good girl good girl good girltonight i don't wanna be her camila cabellothey say he likes a good time my oh myhe comes alive at midnight every nighthe comes alive oh every nightmy mama doesn't trust him my oh myhe's only here for one thing but so am i camila cabellomy my my my my oh mymy mama doesn't trust you babymy my my my my oh myand my daddy doesn't know you nomy my my my my oh my oh my my my my mymy my my my my oh my my my my ooh camila cabellothey say he likes a good time my oh myhe comes alive at midnight every nightmy mama doesn't trust him my oh myhe's only here for one thing but so am i,camila cabello,10,15463,9c08ae642cda7f69dfa3f00c4593c848409bbfff,SOTMEHK12AB0181185,6,Greatest Hits,0.08,0.765,0.155,0.9894,0,1,687
688,7683,Louie Louie,chordslouie louie oh no you take me where ya gotta go yeah yeah yeah yeah yeah babylouie louie oh baby take me where ya gotta goa fine little girl she waits for meme catch the ship across the seame sailed the ship all aloneme never think i'll make it homelouie louie oh no no no me gotta go yeah yeah yeah yeah yeah babylouie louie oh baby me gotta gofuckthree nights and days i sailed the seame think of girl constantlyon the ship i dream she therei smell the rose in her hairlouie louie oh no me gotta go yeah yeah yeah yeah yeah babylouie louie oh baby me gotta gook let's give it to 'em right nowme seeme see jamaica the moon aboveit won't be long me see me loveme take her in my arms and theni tell her i'll never leave againlouie louie oh no me gotta go yeah yeah yeah yeah yeah babylouie louie oh baby me gotta goi said me gotta go nowlet's hustle on out of herelet's go,the kingsmen,33,7451,497f5a58ffeaa953d619e95ca5b8736e74b99127,SOLDAJP12A8C1350D0,4,The Best of The Kingsmen,0.032,0.71,0.258,0.9874,0,1,688
689,7728,Magic Bus,verseevery day i get in the queue too much magic busto get on the bus that takes me to you too much magic busi'm so nervous i just sit and smile too much magic busyour house is only another mile too much magic busthank you driver for getting me here too much magic busyou'll be an inspector have no fear too much magic busi don't want to cause no fuss too much magic busbut can i buy your magic bus too much magic busnoooooooooi don't care how much i pay too much magic busi want to drive my bus to my baby each day too much magic busi want it i want it i want it i want it  you can't have itthruppence and sixpence every dayjust to drive to my babythruppence and sixpence each daybecause i drive my baby every waymagic bus magic bus magic busi said now i've got my magic bus too much magic busi said now i've got my magic bus too much magic busi drive my baby every way too much magic buseach time i go a different way too much magic busmagic bus magic bus magic busevery day you'll see the dust too much magic busas i drive my baby in my magic bus too much magic busmagic bus magic bus magic bus,the who,69,5137,3187e658fd71be99d68d96f3a61a436c8a607365,SOAYSMC12A67020927,1,The Who - Ultimate Collection,0.045,0.905,0.051,-0.1439,1,3,689
690,7746,Fire And Rain,just yesterday morning they let me know you were gonesuzanne the plans they made put an end to youi walked out this morning and i wrote down this songi just can't remember who to send it toi've seen fire and i've seen raini've seen sunny days that i thought would never endi've seen lonely times when i could not find a friendbut i always thought that i'd see you againwon't you look down upon me jesusyou've got to help me make a standyou've just got to see me through another daymy body's aching and my time is at handand i won't make it any other wayoh i've seen fire and i've seen raini've seen sunny days that i thought would never endi've seen lonely times when i could not find a friendbut i always thought that i'd see you againbeen walking my mind to an easy time my back turned towards the sunlord knows when the cold wind blows it'll turn your head aroundwell there's hours of time on the telephone line to talk about things to comesweet dreams and flying machines in pieces on the groundoh i've seen fire and i've seen raini've seen sunny days that i thought would never endi've seen lonely times when i could not find a friendbut i always thought that i'd see you baby one more time again nowthought i'd see you one more time againthere's just a few things coming my way this time around nowthought i'd see you thought i'd see you fire and rain now,james taylor,79,12101,38101377960ae50c563e4c7e9e719dd2d4b4991e,SOZBDZN12A8C130C7B,1,James Taylor (Best Live),0.046,0.871,0.083,0.8493,2,0,690
691,7794,Lucille,in a bar in toledoacross from the depoton a bar stool she took off her ringi thought i'd get closerso i walked on overi sat down and asked her namewhen the drinks finally hit hershe said i'm no quitterbut i finally quit living on dreamsi'm hungry for laughterand here ever afteri'm after whatever the other life bringsin the mirror i saw himand i closely watched himi thought how he looked out of placehe came to the womanwho sat there beside mehe had a strange look on his facethe big hands were callousedhe looked like a mountainfor a minute i thought i was deadbut he started shakinghis big heart was breakinghe turned to the woman and saidyou picked a fine time to leave me lucillewith four hungry childrenand a crop in the fieldi've had some bad timeslived through some sad timesbut this time you're hurting won't healyou picked a fine time to leave me lucilleafter he left usi ordered more whiskeyi thought how she'd made him look smallfrom the lights of the bar roomto a rented hotel roomwe walked without talkin' at allshe was a beautybut when she came to meshe must have thought i'd lost my mindi couldn't hold her'cuz the words that he told herkept coming back time after timerepeat you picked a fine time to leave me lucillewith four hungry childrenand a crop in the fieldi've had some bad timeslived through some sad timesbut this time you're hurting won't healyou picked a fine time to leave me lucilleyou picked a fine time to leave me lucillewith four hungry childrenand a crop in the fieldi've had some bad timeslived through some sad timesbut this time you're hurting won't healyou picked a fine time to leave me lucille,kenny rogers,15,1989,edc8b7b1fd592a3b69c3d823a742e1a064abec95,SOJHOKO12A6D4F5C7B,2,Greatest Hits,0.129,0.816,0.055,-0.9633,0,3,691
692,7810,Mary Jane,mary janemary janei'm in love with mary janeshe's my main thingshe makes me feel all rightshe makes my heart singhook and when i'm feeling lowshe comes as no surpriseturns me on with her lovetakes me to paradisehook do you love me mary janeyeah whoaohohdo ya do ya do yanow do you think you love me mary janedon't you play no gamesmary jane i love her just the samemary jane i love her mary baby just the samemary jane the woman plays no gamesmary jane  now now nowi'm in love with mary janei'm not the only oneif mary wanna play aroundi let her have her funshe's not the kind of girlthat you can just tie downshe likes to spread her loveand turn your head aroundhook do you love me mary janeyeah whoaohohdo ya do ya do yanow do you think you love me mary janedon't you play no gamesmary jane i love her just the samemary jane i love her baby baby baby baby yeahmary jane cause mary plays no gamesmary jane yeah yeah yeah yeah yeah yeahoh babyyeahhhhh ooowoooooh baby oh baby hit mewhoah mary only lovei love you yeah whooosomething until we give it now loveydoveuhhuh wow babysing ladudadadudadahhsing ladudadadudadahhsing it for me babycome mary mary janesing it for me baby,rick james,26,44683,b7278db59931a8a741d0bb911a12192a5b198929,SOSHFFR12A6D4F93DB,2,Motown Celebrates Black History - Classics,0.039,0.662,0.299,0.997,0,1,692
693,7814,Highway Song,well another day another dollarafter i've sang and holleredoh it's my way of living and i can't change a thinganother town is drawing nearoh baby i wish you were herebut the only way i can see you darlin' is in my dreams it's a highway songyou sing it on and onon and onwell the hurt you leave behindit's the hurt that's on your mindoh and last night's show took its toll on mewell the city lights fly by meas i lay my body in my bedoh and dreams of you dance through my head it's a highway songyou sing it on and onon and onhighway songis as lonelyas the road i'm onoh oh ohit's those big wheels are ready to rollwe've be flyin' high and so lowlord and all this madness ain't as crazy as it seemseverywhere they stop and starei'm just a stranger on this roadoh i stand aloneonly in my dream highway songyou sing it on and onon and onhighway songis as lonelyas the road i'm on well highway songhighway songyou sing it on and onon and onhighway songis as lonelyas the road i'm on,blackfoot,29,69247,8ff4dfdb7a4c8a52bc0674579d5bf6207e937e0e,SODOUGV12A8AE4884E,1,Train Train: Southern Rock's Best - Live,0.066,0.843,0.091,0.5042,0,1,693
694,7822,Love Stinks,you love herbut she loves himand he loves somebody elseyou just can't winand so it goestill the day you diethis thing they call loveit's gonna make you cryi've had the bluesthe reds and the pinksone thing for surelove stinkslove stinks yeah yeahlove stinkslove stinks yeah yeahlove stinkslove stinks yeah yeahlove stinkslove stinks yeah yeahtwo by two and side by sidelove's gonna find you yes it isyou just can't hideyou'll hear it callyour heart will fallthen love will flyit's gone that's alli don't care what any casanova thinksall i can say islove stinkslove stinkslove stinks yeah yeahlove stinkslove stinks yeah yeahlove stinkslove stinks yeah yeahlove stinkslove stinks yeah yeahinterludeshoo doo wopshoo doo wopshoo doo wop shoop shoopshoo doo wopshoo doo wopi've been through diamondsi've been through minksi've been through it alllove stinkslove stinkslove stinks yeah yeahlove stinkslove stinks yeah yeahlove stinkslove stinks yeah yeahlove stinkslove stinks yeah yeahlove stinks,the j geils band,35,8383,66da9a2bd5b588e150e08ff9510b59fe30a4abcd,SODRQMA12A58A7CBFD,1,Love Stinks,0.148,0.599,0.253,0.9735,1,2,694
695,7832,Limelight,living on a lighted stageapproaches the unrealfor those who think and feelin touch with some realitybeyond the gilded cageprecast in this unlikely roleillequipped to actwith insufficient tactone must put up barriersto keep oneself intactliving in the limelightthe universal dreamfor those who wish to seemthose who wish to bemust put aside the alienationget on with the fascinationthe real relationthe underlying themeliving in a fisheye lenscaught in the camera eyei have no heart to liei can't pretend a strangeris a longawaited friendpreall the world's indeed a stageand we are merely playersperformers and portrayerseach another's audienceoutside the gilded cageliving in the limelightthe universal dreamfor those who wish to seemthose who wish to bemust put aside the alienationget on with the fascinationthe real relationthe underlying theme living in the limelightthe universal dreamfor those who wish to seemthose who wish to bemust put aside the alienationget on with the fascinationthe real relationthe underlying themethe real relationthe underlying theme,rush,44,2617,7e2b716907a9a295d92c2f35d7e260aeee2b32cf,SOOOSTZ12A6D4F777A,1,Spirit Of Radio: Greatest Hits (1974-1987),0.02,0.874,0.105,0.9028,1,2,695
696,7869,Livin' On A Prayer,once upon a time not so long agotommy used to work on the docks union's been on strikehe's down on his luck it's tough so toughgina works the diner all day working for her manshe brings home her pay for love mmm for lovepreshe says we've got to hold on to what we've gotit doesn't make a difference if we make it or notwe've got each other and that's a lot for lovewe'll give it a shotwoah we're halfway therewoahoh livin' on a prayertake my hand we'll make it i swearwoahoh livin' on a prayertommy's got his sixstring in hock now he's holding inwhat he used to make it talk so tough ooh it's toughgina dreams of running away when she cries in the nighttommy whispers baby it's okay somedayprewe've got to hold on to what we've gotit doesn't make a difference if we make it or notwe've got each other and that's a lot for lovewe'll give it a shotwoah we're halfway therewoahoh livin' on a prayertake my hand we'll make it i swearwoahoh livin' on a prayer livin' on a prayer ooh we've got to hold on ready or notyou live for the fight when it's all that you've gotwoah we're halfway therewoahoh livin' on a prayertake my hand and we'll make it i swearwoahoh livin' on a prayerwoah we're halfway therewoahoh livin' on a prayertake my hand and we'll make it i swearwoahoh livin' on a prayerwoah we're halfway therewoahoh livin' on a prayertake my hand and we'll make it i swearwoah we're halfway therewoahoh livin' on a prayer,bon jovi,71,1215,a58de017cbeda1763ea002fe027ed41b4ed53109,SOGPBAW12A6D4F9F22,3,Cross Road,0.035,0.859,0.105,0.9687,2,0,696
697,7873,Funkytown,gotta make a move to a town that's right for metown to keep me movin'keep me groovin' with some energywell i talk about ittalk about ittalk about ittalk about ittalk about talk abouttalk about movin'gotta move ongotta move ongotta move on yeahwon't you take me to  a funky townwon't you take me to  a funky townwon't you take me to  a funky townwon't you take me to  a funky towngotta make a move to a town that's right for metown to keep me movin'keep me groovin' with some energywell i talk about ittalk about ittalk about ittalk about ittalk about talk abouttalk about movin' ho ho hagotta move ongotta move ongotta move on yeahwon't you take me to  a funky townwon't you take me to  a funky townwon't you take me to  a funky townwon't you take me to  funky town yeah well i talk about ittalk about ittalk about ittalk about it yeahtalk about talk abouttalk about movin' ho ho hagotta move ongotta move ongotta move on hooo hooohuhwon't you take me to  a funky townwon't you take me to  a funky townwon't you take me to  a funky townwon't you take me to  a funky townwon't you take me to  a funky townwon't you take me to  a funky townwon't you take me to  a funky townwon't you take me down to funky townyeah yeah c'monhuhhuh,pseudo echo,75,8081,42c9fba813dd9ca8ca3673277a0f923b6845a7a6,SOQXNGV12A6701E312,39,Party Triple Set,0.094,0.879,0.027,-0.5994,2,4,697
698,7882,End Of The Line,george harrisonwell it's all right riding around in the breezewell it's all right if you live the life you pleasewell it's all right doing the best you canwell it's all right as long as you lend a hand tom pettyyou can sit around and wait for the phone to ringwaiting for someone to tell you everythingsit around and wonder what tomorrow will bringmaybe a diamond ring  jeff lynnewell it's all right even if they say you're wrongwell it's all right sometimes you gotta be strongwell it's all right as long as you got somewhere to laywell it's all right everyday is judgement day tom pettymaybe somewhere down the road awayyou'll think of me and wonder where i am these daysmaybe somewhere down the road when somebody playspurple haze  roy orbisonwell it's all right even when push comes to shovewell it's all right if you got someone to lovewell it's all right everything'll work out finewell it's all right we're going to the end of the line tom pettydon't have to be ashamed of the car i drivei'm just glad to be here happy to be aliveit don't matter if you're by my sidei'm satisfied 4 george harrison jeff lynne  george harrisonwell it's all right even if you're old and greywell it's all right you still got something to saywell it's all right remember to live and let livewell it's all right the best you can do is forgivewell it's all right riding around in the breezewell it's all right if you live the life you pleasewell it's all right even if the sun don't shinewell it's all right we're going to the end of the line,traveling wilburys,83,23549,fad2be1bed3a066687f47d2ad051ffae301d3203,SOYTNLI12A8C13924C,3,Traveling Wilburys Vol. 1,0.014,0.906,0.08,0.9653,2,0,698
699,7925,Laredo,you've always been a friend of minethat's the way we'll be 'til the day i dieyeah it's good to know you're on my side'cause now you know she's leavin' meand i need your help to make her seeso turn on your charm and let it shinepre'cause you've always been the onewho could make her stay aroundso when she gets to the city limits signdon't let me downoh laredo don't let her gojust take her by the heartand let the wheels turn slowwhoa laredo you're my only hopeso get her back to the day we met'cause that's as far as she needs to getoh but please don't let her gooh laredomake her think about the moonlit walksand the long long talks by the water's edgewith her feet hangin' off the cane creek bring to mind the first kiss we sharedat the old town square when she drives down there'cause that's the day she said she could never forgetprekeep the nights by the candlelightas an ace in the hole'cause those are nights of passionthat i know will bring her homeoh laredo don't let her gojust take her by the heartand let the wheels turn slowwhoa laredo you're my only hopeso get her back to the day we met'cause that's as far as she needs to getoh but please don't let her gooh laredo yeahwhoa laredo don't let her gojust take her by the heartand let the wheels turn slowwhoa laredo you're my only hopeso get her back to the day we met'cause that's as far as she needs to getoh but please don't let her gooh laredowhoa laredo don't let her gowhoa laredo you're my only hopewhoa laredo whoa laredo,chris cagle,19,15854,de4cec62bfb6a7be09ba1123bf03c315377be7fd,SOEVFCH12AB0186952,1,Infinite Arms,0.0,0.93,0.07,0.9538,0,1,699
700,7935,Fly With Me,nick jonasif time was stillthe sun would never never find uswe could light upthe sky tonighti could see the world through your eyesleave it all behind nick jonasif it's you and me foreverif it's you and me right nowthat'd be alrightbe alrightif we chase the stars to lose our shadowpeter pan and wendy turned out fineso won't you fly with meoh yeahgotta fly with me now nick jonasnow the pasthas comeand i've been given meaningand a reasonto give all i canto believe once again nick  joe jonasif it's you and me foreverif it's you and me right nowthat'd be alrightbe alrightif we chase the stars to lose our shadowpeter pan and wendy turned out fineso won't you fly with me nick jonasmaybe you were just afraidknowing you were miles awayfrom the place where you needed to beand that's right here with mebreakdown nick jonasit's you and me foreveryou and me right nowi'd be alrightif we chase the stars to lose our shadowpeter pan and wendy turned out fineso won't you fly with me nick jonas  joe jonasif it's you and me foreverif it's you and me right nowi'd be alrightbe alrightif we chase the stars to lose our shadowpeter pan and wendy turned out fineso won't you flyflyfly with me,jonas brothers,28,5746,b009d2161ab50a122f8c81adb7ce0d40e8e42f2d,SOMPKDT12AAA8C6759,2,Lines_ Vines and Trying Times,0.05,0.95,0.0,-0.8689,0,3,700
701,8018,Homeward Bound,i'm sittin' in the railway stationgot a ticket for my destination mmmon a tour of one night standsmy suitcase and  in handand every stop is neatly plannedfor a poet and a one man bandhomeward boundi wish i washomeward boundhome where my thought's escapinghome where my music's playinghome where my love lies waitingsilently for meeveryday's an endless streamof cigarettes and magazines mmmand each town looks the same to methe movies and the factoriesand every stranger's face i seereminds me that i long to behomeward boundi wish i washomeward boundhome where my thought's escapinghome where my music's playinghome where my love lies waitingsilently for metonight i'll sing my songs againi'll play the game and pretend mmmbut all my words come back to mein shades of mediocritylike emptiness in harmonyi need someone to comfort mehomeward boundi wish i washomeward boundhome where my thought's escapinghome where my music's playinghome where my love lies waitingsilently for mesilently for me,simon garfunkel,91,3368,95773b3725a96464c85a5121d00f2566e6e8b69b,SOHTTNB12A8C1357E9,2,The Best Of Simon & Garfunkel,0.082,0.764,0.154,0.9337,2,0,701
702,8035,Holiday,robin gibbooh you're a holiday such a holidayooh you're a holiday such a holiday robin gibbit's something i think's worthwhileif the puppet makes you smileif not then you're throwing stonesthrowing stones throwing stones robin gibbooh it's a funny gamedon't believe that it's all the samecan't think what i've just saidput the soft pillow on my head robin gibbmillions of eyes can seeyet why am i so blindwhen the someone else is meit's unkind it's unkind barry robin  maurice gibbde de de de de dede de de de de de de dede de de de de dede de de de de de de de barry robin  mauriceyet millions of eyes can seeyet why am i so blindwhen the someone else is meit's unkind it's unkind robin gibbooh you're a holidayevery day such a holidaynow it's my turn to sayand i say you're a holiday robin gibbit's something i think's worthwhileif the puppet makes you smileif not then you're throwing stonesthrowing stones throwing stones barry robin  mauricede de de de de dede de de de de de de dede de de de de dede de de de de de,bee gees,5,4249,8dcb524ff75e0ad0f0a80aaccadf7bbaa3b89a41,SOEWAKD12AB01860D5,1,Contra,0.051,0.881,0.068,0.5106,0,1,702
703,8058,I Can See Clearly Now,i can see clearly now the rain is gonei can see all obstacles in my waygone are the dark clouds that had me blindit's gonna be a bright bright sun shiny dayit's gonna be a bright bright sun shiny dayi think i can make it now the pain is goneall of the bad feelings have disappearedhere is that rainbow i've been praying forit's gonna be a bright bright bright sun shiny daylook all around there's nothing but blue skieslook straight ahead nothing but blue skiesi can see clearly now the rain is gonei can see all obstacles in my waygone are the dark clouds that had me blindit's gonna be a bright bright sun shiny dayit's gonna be a bright bright sun shiny day,johnny nash,21,15346,8244d38b6505d44c6f44a4b29ad7fa260578e419,SOMTLAQ12A6D4F7D59,1,Love Songs Of The '70s,0.063,0.686,0.252,0.9775,0,1,703
704,8099,I'm Your Boogie Man,i'm your boogie man that's what i ami'm here to do whatever i canbe it early morning late afternoonor at midnight it's never too soonto want to please you to want to keep youto want to do it all all for youi want to be your be your rubber balli want to be the boy you love most of all oh yeahi'm your boogie man i'm your boogie manturn me oni'm your boogie man i'm your boogie mani'll do what you wanti'm your boogie man i'm your boogie manturn me oni'm your boogie man i'm your boogie mani'll do what you wanti'm your boogie man that's what i ami'm here to do whatever i canbe it early morning late afternoonor at midnight oh it's never too soonto want to take you to want to hold youi want to give my all all to youand i want you to completely understandwherever i'm at and wherever i am oh yeahi'm your boogie man i'm your boogie manturn me oni'm your boogie man i'm your boogie mani'll do what you wanti'm your boogie man i'm your boogie manturn me oni'm your boogie man i'm your boogie mani'll do what you wanti'm your boogie man that's what i ami'm here to do whatever i canbe it early morning late afternoonor at midnight oh it's never too sooni want to be with you i want to be with youcan we be together you and mei want to see you get near youi want to love you from sundown to sunupoh yeah oh yeahi'm your boogie man that's what i ami'm here to do whatever i canbe it early morning late afternoonor at midnight it's never too soonto want to please you to want to hold youto want to do it all all for youi want to be your be your rubber balli want to be the boy you love most of alli'm your boogie man uhhuhi'm your boogie man uhhuhi'm your boogie man uhhuhi'm your boogie man uhhuh,kc and the sunshine band,51,1607,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOAPBSH12A58A80492,2,Very Best Of,0.014,0.879,0.107,0.9742,1,2,704
705,8100,Margaritaville,nibblin' on sponge cakewatchin' the sun bakeall of those tourists covered with oilstrummin' my sixstringon my front porch swingsmell those shrimpthey're beginnin' to boilwastin away again in margaritavillesearchin' for my lost shaker of saltsome people claim that there's a woman to blamebut i know it's nobody's faultdon't know the reasoni stayed here all seasonnothin' to show but this brand new tattoobut it's a real beautya mexican cutiehow it got here i haven't a cluewastin away again in margaritavillesearchin' for my lost shaker of saltsome people claim that there's a woman to blamenow i think hell it could be my faulti blew out my flipflopstepped on a pop topcut my heel had to cruise on back homebut theres booze in the blenderand soon it will renderthat frozen concoction that helps me hang onwastin' away again in margaritavillesearchin' for my lost shaker of saltsome people claim that theres a woman to blamebut i know its my own damn faultyes andsome people claim that theres a woman to blameand i know its my own damn fault,jimmy buffett,52,27766,250c0fa2a77bc6695046e7c47882ecd85c42d748,SOTKULP12A8C1373E2,1,Under The Influence,0.127,0.855,0.018,-0.969,1,3,705
706,8139,Fool For Your Loving,i was born under a bad signleft out in the coldi'm a lonely man who knowsjust what it means to lose controlbut i took all the heartacheand turned it to shamenow i'm moving moving onand i ain't taking the blamedon't come running to mei know i've done all i cana hard loving woman like youjust makes a hard loving manso i can say it to you babei'll be a fool for your loving no morea fool for your loving no morei'm so tired of trying i always end up cryingfool for your loving no morei'll be a fool for your loving no morei'm tired of hiding my feelingsyou left me lonely too longi gave my heart and you tore it apartoh baby you done me wrongdon't come running to mei know i've done all i cana hard loving woman like youjust makes a hard loving manso i can say it to you babei'll be a fool for your loving no morea fool for your loving no morei'm so tired of trying i always end up cryingfool for your loving no morei'll be a fool for your loving no morei'll be a fool for your loving no moreno more no moreso i can say it to you babei'll be a fool for your loving no morea fool for your loving no morei'm so tired of trying i always end up cryingfool for your loving no morea fool for your loving no moreno more no morefool for your loving no morefool for your loving no morefool for your loving no morefool for your loving no morefool for your loving no morefool for your loving no more,whitesnake,83,3414,8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOHWVJJ12AB0185F6D,1,Whitesnake's Greatest Hits,0.228,0.5,0.272,0.9892,2,0,706
